text_id	sentence_id	sentence
ISEAR_1350	1350	"It was on St. Claus Day when I was five years old. St. Claus and  
his Devil Servant came to see me. St. Claus' Devil Servant  
rattled with his chain and bowled terribly. I was so frightened  
that my parents had to ask him to leave."
ISEAR_1351	1351	"A friend called me and told me that she wanted to come and see  
me. She lived in a village at 50 km distance fom my home town.  
Next morning I expected her but she didn't arrive. As I got  
impatient I called her but her parents told me that she had gone  
skiing. I was very angry because I had cancelled an appointment  
to be able to see her."
ISEAR_1352	1352	"When I was eight years old my father was run over by a car. When  
I saw his body I was sad beyond words."
ISEAR_1353	1353	"A friend prepared a soup with chicken heads and invited me to eat  
it. I saw the eyes staring at me and the tongues hanging out of  
the bills. I was so disgusted that I felt nausea and had to leave  
the room."
ISEAR_1354	1354	"When I had to go to the gynecologist and to sit on that special  
chair, I felt ashamed."
ISEAR_1355	1355	"After a terrible quarrel with my family, I withdrew in my room. I  
felt guilty because I had caused this scene by my aggressive  
behavior."
ISEAR_1356	1356	"I had the unexpected possibility to see a friend I like very  
much."
ISEAR_1357	1357	"I was afraid of a certain examination although I was relatively  
well prepared."
ISEAR_1358	1358	"At the hairdresser's, I got two stains of dyestuff on my new  
trousers. These stains are not removable, so I cannot put on the  
trousers again."
ISEAR_1359	1359	"In 1977, my grandfather, to whom I had a very close relationship,  
died."
ISEAR_1360	1360	A drunken man forced me to kiss him.
ISEAR_1361	1361	"A friend started to insult another person without reason and I  
felt ashamed of her behavior."
ISEAR_1362	1362	"I had to call somebody between 12 and 12:30. As I had no  
possibility to call him at this time, I did not do it until 3  
p.m."
ISEAR_1363	1363	"After a one year's stay abroad, I returned home. I was even more  
glad to see how much my family was pleased to see me."
ISEAR_1364	1364	"I went home all alone from a restaurant. It was dark, I went very  
fast. Behind me, there were some drunk men who shouted at me. By  
chance, I met some friends who accompanied me."
ISEAR_1365	1365	"A friend who shares the room with me, opened the window in the  
morning and left the room the whole day. When I came home in the  
evening, the room was so cold that I couldn't stay there."
ISEAR_1366	1366	"When my aunt, whom I had loved very much, died. When I heard  
about her death, I was not as touched as at the funeral. I really  
became conscious of her death at that moment."
ISEAR_1367	1367	"A friend told me how he managed to win the sympathy of as many  
people as possible. He said he first listened to what they said  
and then he tried to only say things they would like to hear.  
He would never express his own opinion. I felt really disgusted  
when he told that."
ISEAR_1368	1368	"In a restaurant, I made the acquaintance of a boy who always told  
the same things in a very loud voice. I laughed and said to him  
that he always repeated the same things. Some time later I heard  
that he had undergone a complicated brain operation."
ISEAR_1369	1369	"After closing the front door I realized that I had left the key  
inside the house. I felt even more guilty since it was not my own  
house but the house of people I hardly knew."
ISEAR_1370	1370	"On our way to France, my girlfriend and I went to Verona. By  
chance we met an Italian couple - they gave us two tickets for  
the dress-rehearsal of ""Aida"". It was a different world for us  
full of fascination. After the representation we ate a phantastic  
pizza in a restaurant near the ""Arena""."
ISEAR_1371	1371	"On a mountain tour, my girlfriend and I passed by an inn. Near  
the house there was a big dog which began to follow us. As my  
girlfriend is afraid of dogs, I had to draw his attention to me.  
He jumped towards my shoulders and wanted to play with me but I  
really did not like that."
ISEAR_1372	1372	"I arrived in Vienna in the middle of the night. I asked for some  
silly information - as I realized myself afterwards - and the inquiry   
clerk reacted in a very arrogant manner."
ISEAR_1373	1373	"I had to leave my girlfriend for 4 weeks because of my studies.  
This happens frequently. The last 24 hours before my departure  
are always very depressing."
ISEAR_1374	1374	"When I stayed in the house of friends, I washed my face and  
wanted to dry it with a towel. This towel seemed to have been  
used over a long time already. It smelled indefinably awful."
ISEAR_1375	1375	"A friend of mine has not very much money. Therefore, once I  
stayed with him and his girlfriend, I bought some meat, but nobody  
wanted to go and prepare it for dinner. My friend said ""I thought  
you wanted to invite us for dinner"". ""Of course"", I said, but I  
thought by myself that it must have been enough that I had bought  
it."
ISEAR_1376	1376	"It happened when I still went to school: I got closer to a girl  
but I considered it only as an ""affair"". Only much later I realized  
how painful this must have been for the girl."
ISEAR_1377	1377	"When I was informed that a short story I had written had been  
accepted for publication."
ISEAR_1378	1378	"Some friends and I were crossing a street when one of my friends  
was seized by a car and thrown aside. I had seen the car coming  
in our direction but I did not have enough time to react and  
prevent the accident."
ISEAR_1379	1379	"I wanted to clear up a misunderstanding with a friend that I had  
caused. A third person meddled in our conversation, turned my  
efforts to ridicule so that I did not succeed in what I had  
intended."
ISEAR_1380	1380	Death of my grandmother.
ISEAR_1381	1381	"In school I had difficulties mith mathematics. When I had to work  
for an examination, I really felt disgusted."
ISEAR_1382	1382	"I played in a stage play. Suddenly, in front of 200 people, I  
could not remember the words I had to say."
ISEAR_1383	1383	"One night I did not come home without telling my parents and I  
did not want to speak about it afterwards. My mother cried. I had  
a bad conscience and felt guilty."
ISEAR_1384	1384	After 3 weeks I saw my girlfriend again.
ISEAR_1385	1385	"One evening, in the tramway, I was afraid of two drunk men  
molesting my girlfriend and me."
ISEAR_1386	1386	"I went singing with a group of young people on January 6th (The  
three Magi), a local custom called ""star singing"". One of the girls, my  
girlfriend, broke the star. Being the accompanying person, I felt very  
angry thinking of the consequences."
ISEAR_1387	1387	"When the grandmother of my friend died in a hospital. My friend  
was crying and I was sad, too."
ISEAR_1388	1388	"I saw a physically handicapped young man whose spittle ran out of  
his mouth while speaking."
ISEAR_1389	1389	"It was in a group situation: suddenly it was my turn to say something, 
but I felt that I was not able to express myself very well - I felt  
ashamed and blushed."
ISEAR_1390	1390	"My girlfriend's results in school had become worse because I  
prevented her from learning (we often went out etc.)."
ISEAR_1391	1391	"I went shopping with my parents - my father payed everything for  
me, I was very glad."
ISEAR_1392	1392	"When I was a child, I heard the floor cracking and I thought  
there was a burglar in our house; I hid under the blanket and  
trembled."
ISEAR_1393	1393	"During a lecture, a colleague who did not know anything about the  
subject, got on my nerves asking silly questions."
ISEAR_1394	1394	"When my grandfathers died and I realized how much I would miss  
them."
ISEAR_1395	1395	"During a football game, another player who was perspiring very  
strongly ran into me."
ISEAR_1396	1396	"I tried to pass an examination particularly well, but I did it  
worse than ever. I felt ashamed."
ISEAR_1397	1397	"During the military service, I lost a part of an equipment; I  
accused another person and he was rebuked and punished."
ISEAR_1398	1398	"At a choral concert I appeared as a solist. The concert5 was very  
good, I forgot all the hard work that had been done before. There  
remained only an undescribable joy and a feeling of warmth,  
security etc."
ISEAR_1399	1399	"I am a ""cantor"" - I sing psalms in church. Several weeks ago I  
had to sing too, but the organist did not tell me in time. As I  
did not know the psalm, I was afraid and said that I could not  
sing."
ISEAR_1400	1400	"During the Christmas holdidays I wanted to invite my brother, his  
girlfriend and their child for dinner. When I said to my  
brother's girlfriend that I would like them to come at my place  
for dinner, she refused and never mentioned it again as if I  
had never asked her."
